filepath,testclass,testname,line number,assert string
testing\test_config.py,,test_disable_plugin_autoload,1395,assert ('__spec__' in PseudoPlugin.attrs_used) == bool(enable_plugin_method == 'env_var' and disable_plugin_method)
testing\test_config.py,,test_get_plugin_specs_as_list,1579,assert _get_plugin_specs_as_list(None) == []
testing\test_config.py,,test_get_plugin_specs_as_list,1580,assert _get_plugin_specs_as_list('') == []
testing\test_config.py,,test_get_plugin_specs_as_list,1581,assert _get_plugin_specs_as_list('foo') == ['foo']
testing\test_config.py,,test_get_plugin_specs_as_list,1582,"assert _get_plugin_specs_as_list('foo,bar') == ['foo', 'bar']"
testing\test_config.py,,test_get_plugin_specs_as_list,1583,"assert _get_plugin_specs_as_list(['foo', 'bar']) == ['foo', 'bar']"
testing\test_config.py,,test_get_plugin_specs_as_list,1584,"assert _get_plugin_specs_as_list(('foo', 'bar')) == ['foo', 'bar']"
testing\test_config.py,,test_help_and_version_after_argument_error,2119,assert 'to see available markers type: pytest --markers' not in result.stdout.lines
testing\test_config.py,,test_help_and_version_after_argument_error,2120,assert result.ret == ExitCode.USAGE_ERROR
testing\test_config.py,,test_help_and_version_after_argument_error,2124,assert result.ret == ExitCode.USAGE_ERROR
testing\test_config.py,,test_help_formatter_uses_py_get_terminal_width,2132,assert formatter._width == 90
testing\test_config.py,,test_help_formatter_uses_py_get_terminal_width,2136,assert formatter._width == 160
testing\test_config.py,,test_help_formatter_uses_py_get_terminal_width,2139,assert formatter._width == 42
testing\test_config.py,,test_help_via_addopts,2072,assert result.ret == 0
testing\test_config.py,,test_invocation_args,2168,assert len(calls) == 1
testing\test_config.py,,test_invocation_args,2172,"assert config.invocation_params.args == (str(p), '-v')"
testing\test_config.py,,test_invocation_args,2173,assert config.invocation_params.dir == pytester.path
testing\test_config.py,,test_invocation_args,2176,assert len(plugins) == 2
testing\test_config.py,,test_invocation_args,2177,assert plugins[0] is plugin
testing\test_config.py,,test_invocation_args,2178,assert type(plugins[1]).__name__ == 'Collect'
testing\test_config.py,,test_load_initial_conftest_last_ordering,1558,"assert hookimpls == [('_pytest.config', 'nonwrapper'), (m.__module__, 'nonwrapper'), ('_pytest.legacypath', 'nonwrapper'), ('_pytest.capture', 'wrapper'), ('_pytest.warnings', 'wrapper')]"
testing\test_config.py,,test_no_terminal_discovery_error,1538,assert result.ret == ExitCode.INTERRUPTED
testing\test_config.py,,test_notify_exception,1516,assert 'ValueError' in err
testing\test_config.py,,test_notify_exception,1525,assert not err
testing\test_config.py,,test_notify_exception,1532,assert 'ValueError' in err
testing\test_config.py,,test_options_on_small_file_do_not_blow_up,1170,assert failed == 2
testing\test_config.py,,test_options_on_small_file_do_not_blow_up,1171,assert skipped == passed == 0
testing\test_config.py,,test_parse_warning_filter,2392,"assert parse_warning_filter(arg, escape=escape) == expected"
testing\test_config.py,,test_plugin_loading_order,1422,assert result.ret == 0
testing\test_config.py,,test_plugin_preparse_prevents_setuptools_loading,1310,assert 'mytestplugin' not in sys.modules
testing\test_config.py,,test_plugin_preparse_prevents_setuptools_loading,1311,assert config.pluginmanager.get_plugin('mytestplugin') is None
testing\test_config.py,,test_plugin_preparse_prevents_setuptools_loading,1313,assert config.pluginmanager.get_plugin('mytestplugin') is plugin_module_placeholder
testing\test_config.py,,test_preparse_ordering_with_setuptools,1226,assert plugin.x == 42
testing\test_config.py,,test_strtobool,2355,assert _strtobool('YES')
testing\test_config.py,,test_strtobool,2356,assert not _strtobool('NO')
testing\test_config.py,,test_toolongargs_issue224,1479,assert result.ret == ExitCode.NO_TESTS_COLLECTED
testing\test_config.py,PseudoPlugin,__getattr__,1345,"assert name in ('__loader__', '__spec__')"
testing\test_config.py,TestConfigAPI,check_config_args,788,"assert values == ['123', '123 hello', 'this']"
testing\test_config.py,TestConfigAPI,check_config_args,790,assert values == list('123')
testing\test_config.py,TestConfigAPI,check_config_linelist,825,assert len(values) == 2
testing\test_config.py,TestConfigAPI,check_config_linelist,826,"assert values == ['123 345', 'second line']"
testing\test_config.py,TestConfigAPI,check_config_linelist,828,assert values == []
testing\test_config.py,TestConfigAPI,test_add_cleanup,1092,"assert report == ['cleanup_first', 'raise_1', 'raise_2', 'cleanup_last']"
testing\test_config.py,TestConfigAPI,test_addini,723,assert val == 'hello'
testing\test_config.py,TestConfigAPI,test_addini_bool,850,assert config.getini('strip') is bool_val
testing\test_config.py,TestConfigAPI,test_addini_default_values,990,assert value == []
testing\test_config.py,TestConfigAPI,test_addini_default_values,992,assert value == []
testing\test_config.py,TestConfigAPI,test_addini_default_values,994,assert value == []
testing\test_config.py,TestConfigAPI,test_addini_default_values,996,assert value == []
testing\test_config.py,TestConfigAPI,test_addini_default_values,999,assert value is False
testing\test_config.py,TestConfigAPI,test_addini_default_values,1002,assert value == ''
testing\test_config.py,TestConfigAPI,test_addini_default_values,1006,assert value is None
testing\test_config.py,TestConfigAPI,test_addini_default_values,1008,assert value is None
testing\test_config.py,TestConfigAPI,test_addini_default_values,1012,assert value == ''
testing\test_config.py,TestConfigAPI,test_addini_float,907,assert config.getini('ini_param') == float_val
testing\test_config.py,TestConfigAPI,test_addini_int,868,assert config.getini('ini_param') == int_val
testing\test_config.py,TestConfigAPI,test_addini_paths,751,assert len(values) == 2
testing\test_config.py,TestConfigAPI,test_addini_paths,752,assert values[0] == inipath.parent.joinpath('hello')
testing\test_config.py,TestConfigAPI,test_addini_paths,753,assert values[1] == inipath.parent.joinpath('world/sub.py')
testing\test_config.py,TestConfigAPI,test_addinivalue_line_existing,943,assert len(values) == 1
testing\test_config.py,TestConfigAPI,test_addinivalue_line_existing,944,assert values == ['123']
testing\test_config.py,TestConfigAPI,test_addinivalue_line_existing,947,assert len(values) == 2
testing\test_config.py,TestConfigAPI,test_addinivalue_line_existing,948,"assert values == ['123', '456']"
testing\test_config.py,TestConfigAPI,test_addinivalue_line_new,958,assert not config.getini('xy')
testing\test_config.py,TestConfigAPI,test_addinivalue_line_new,961,assert len(values) == 1
testing\test_config.py,TestConfigAPI,test_addinivalue_line_new,962,assert values == ['456']
testing\test_config.py,TestConfigAPI,test_addinivalue_line_new,965,assert len(values) == 2
testing\test_config.py,TestConfigAPI,test_addinivalue_line_new,966,"assert values == ['456', '123']"
testing\test_config.py,TestConfigAPI,test_confcutdir_check_isdir,1039,assert config.getoption('confcutdir') == str(p)
testing\test_config.py,TestConfigAPI,test_config_getoption_declared_option_name,649,assert config.getoption(x) == 'this'
testing\test_config.py,TestConfigAPI,test_config_getoption_declared_option_name,653,assert config_novalue.getoption('hello') is None
testing\test_config.py,TestConfigAPI,test_config_getoption_declared_option_name,654,"assert config_novalue.getoption('hello', default=1) is None"
testing\test_config.py,TestConfigAPI,test_config_getoption_declared_option_name,655,"assert config_novalue.getoption('hello', default=1, skip=True) == 1"
testing\test_config.py,TestConfigAPI,test_config_getoption_undeclared_option_name,661,"assert config.getoption('x', default=1) == 1"
testing\test_config.py,TestConfigAPI,test_config_getoption_undeclared_option_name,662,"assert config.getoption('x', default=1, skip=True) == 1"
testing\test_config.py,TestConfigAPI,test_config_getoption_unicode,672,assert config.getoption('hello') == 'this'
testing\test_config.py,TestConfigAPI,test_config_getvalueorskip,678,assert verbose == config.option.verbose
testing\test_config.py,TestConfigAPI,test_config_trace,637,assert len(values) == 1
testing\test_config.py,TestConfigAPI,test_config_trace,638,assert values[0] == 'hello [config]\n'
testing\test_config.py,TestConfigAPI,test_get_ini_default_for_type,1027,assert get_ini_default_for_type(type) == expected
testing\test_config.py,TestConfigAPI,test_getconftest_pathlist,696,"assert config._getconftest_pathlist('notexist', path=tmp_path) is None"
testing\test_config.py,TestConfigAPI,test_getconftest_pathlist,697,"assert config._getconftest_pathlist('mylist', path=tmp_path) == [tmp_path, somepath]"
testing\test_config.py,TestConfigAPI,test_iter_rewritable_modules,1061,assert list(_iter_rewritable_modules(names)) == expected
testing\test_config.py,TestConfigCmdlineParsing,test_absolute_win32_path,626,assert ret == ExitCode.OK
testing\test_config.py,TestConfigCmdlineParsing,test_absolute_win32_path,628,assert ret == ExitCode.OK
testing\test_config.py,TestConfigCmdlineParsing,test_explicitly_specified_config_file_is_loaded,584,assert config.getini('custom') == '1'
testing\test_config.py,TestConfigCmdlineParsing,test_explicitly_specified_config_file_is_loaded,586,assert config.getini('custom') == '1'
testing\test_config.py,TestConfigCmdlineParsing,test_explicitly_specified_config_file_is_loaded,596,assert config.getini('custom') == '1'
testing\test_config.py,TestConfigCmdlineParsing,test_explicitly_specified_config_file_is_loaded,598,assert config.getini('custom') == '1'
testing\test_config.py,TestConfigCmdlineParsing,test_explicitly_specified_config_file_is_loaded,610,assert config.getini('custom') == '1'
testing\test_config.py,TestConfigCmdlineParsing,test_explicitly_specified_config_file_is_loaded,612,assert config.getini('custom') == '1'
testing\test_config.py,TestConfigFromdictargs,test_basic_behavior,1103,assert config.option.verbose == 444
testing\test_config.py,TestConfigFromdictargs,test_basic_behavior,1104,assert config.option.foo == 'bar'
testing\test_config.py,TestConfigFromdictargs,test_basic_behavior,1105,assert config.option.capture == 'no'
testing\test_config.py,TestConfigFromdictargs,test_basic_behavior,1106,assert config.args == args
testing\test_config.py,TestConfigFromdictargs,test_inifilename,1156,assert config.args == [str(cwd)]
testing\test_config.py,TestConfigFromdictargs,test_inifilename,1157,assert config.option.inifilename == inifilename
testing\test_config.py,TestConfigFromdictargs,test_inifilename,1158,assert config.option.capture == 'no'
testing\test_config.py,TestConfigFromdictargs,test_inifilename,1161,assert config.inipath == inipath
testing\test_config.py,TestConfigFromdictargs,test_inifilename,1162,assert config.inicfg.get('name') == 'value'
testing\test_config.py,TestConfigFromdictargs,test_inifilename,1163,assert config.inicfg.get('should_not_be_set') is None
testing\test_config.py,TestConfigFromdictargs,test_invocation_params_args,1114,"assert config.args == ['a', 'b']"
testing\test_config.py,TestConfigFromdictargs,test_invocation_params_args,1115,assert config.invocation_params.args == tuple(args)
testing\test_config.py,TestConfigFromdictargs,test_invocation_params_args,1116,assert config.option.verbose == 4
testing\test_config.py,TestConfigFromdictargs,test_invocation_params_args,1117,assert config.option.capture == 'no'
testing\test_config.py,TestDebugOptions,test_multiple_custom_debug_logs,2454,"assert {'bar.log', 'foo.log'} == {f.name for f in pytester.path.glob('**/*.log')}"
testing\test_config.py,TestDebugOptions,test_with_only_debug_writes_pytestdebug_log,2436,assert 'pytestdebug.log' in [f.name for f in pytester.path.glob('**/*.log')]
testing\test_config.py,TestDebugOptions,test_without_debug_does_not_write_log,2426,assert not [f.name for f in pytester.path.glob('**/*.log')]
testing\test_config.py,TestOverrideIniArgs,test_addopts_before_initini,1987,assert config._override_ini == [f'cache_dir={cache_dir}']
testing\test_config.py,TestOverrideIniArgs,test_addopts_from_env_not_concatenated,1997,assert 'error: argument -o/--override-ini: expected one argument (via PYTEST_ADDOPTS)' in excinfo.value.args[0]
testing\test_config.py,TestOverrideIniArgs,test_addopts_from_ini_not_concatenated,2017,assert result.ret == _pytest.config.ExitCode.USAGE_ERROR
testing\test_config.py,TestOverrideIniArgs,test_multiple_override_ini_options,2048,assert 'ERROR:' not in result.stderr.str()
testing\test_config.py,TestOverrideIniArgs,test_override_ini_does_not_contain_paths,2025,assert config._override_ini == ['cache_dir=/cache']
testing\test_config.py,TestOverrideIniArgs,test_override_ini_names,1865,assert result.ret == 0
testing\test_config.py,TestOverrideIniArgs,test_override_ini_names,1871,assert result.ret == 0
testing\test_config.py,TestOverrideIniArgs,test_override_ini_without_config_file,2061,assert result.parseoutcomes() == {'passed': 1}
testing\test_config.py,TestParseIni,test_append_parse_args,93,assert config.option.color == 'no'
testing\test_config.py,TestParseIni,test_append_parse_args,94,assert config.option.reportchars == 's'
testing\test_config.py,TestParseIni,test_append_parse_args,95,assert config.option.tbstyle == 'short'
testing\test_config.py,TestParseIni,test_append_parse_args,96,assert config.option.verbose
testing\test_config.py,TestParseIni,test_args_source_args,539,assert config.args_source == Config.ArgsSource.ARGS
testing\test_config.py,TestParseIni,test_args_source_invocation_dir,543,assert config.args_source == Config.ArgsSource.INVOCATION_DIR
testing\test_config.py,TestParseIni,test_args_source_testpaths,553,assert config.args_source == Config.ArgsSource.TESTPATHS
testing\test_config.py,TestParseIni,test_confcutdir,243,assert result.ret == 0
